audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M42,M42_S1_H29,M2,5,1.6625625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M42,M42_S1_H30,M2,5,1.4095,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M42,M42_S2_H01,M2,7,2.96875,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M42,M42_S2_H02,M2,8,3.5375625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M42,M42_S2_H03,M2,6,2.8438125,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H04_M2.wav,isei aisei hii jaarii rakhein,M42,M42_S2_H04,M2,5,2.4125625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M42,M42_S2_H05,M2,5,2.2313125,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M42,M42_S2_H06,M2,8,3.0938125,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M42,M42_S2_H07,M2,6,2.0813125,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M42,M42_S2_H08,M2,6,4.3438125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M42,M42_S2_H09,M2,6,2.4500625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M42,M42_S2_H10,M2,6,1.9563125,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M42,M42_S2_H11,M2,7,2.8938125,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H12_M2.wav,doonoon mein badaa antara thaa,M42,M42_S2_H12,M2,5,1.8250625,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M42,M42_S2_H13,M2,8,3.7875625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M42,M42_S2_H14,M2,7,2.5125625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H15_M2.wav,samaya kei nahiin chalaa jaaei,M42,M42_S2_H15,M2,5,5.8625625,समय के नहीं चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,M42,M42_S2_H16,M2,8,4.2250625,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H17_M2.wav,shaayada samajha aa gayaa hoo,M42,M42_S2_H17,M2,5,1.7875625,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,M42,M42_S2_H18,M2,6,2.0750625,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M42,M42_S2_H19,M2,8,2.4125625,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H20_M2.wav,magara vaha bhii nahiin huaa,M42,M42_S2_H20,M2,5,1.8500625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H21_M2.wav,dara kaa dara kaa artha hootaa hai bhaya,M42,M42_S2_H21,M2,8,5.3063125,दर का दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H22_M2.wav,eika baara phira aabhaara,M42,M42_S2_H22,M2,4,1.8063125,एक बार फिर आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M42,M42_S2_H23,M2,7,2.6625625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H24_M2.wav,abhii main shaanta hii huuna,M42,M42_S2_H24,M2,5,3.0375625,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H25_M2.wav,svaagata kei liyei dhanyavaada,M42,M42_S2_H25,M2,4,2.9938125,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M42,M42_S2_H26,M2,7,4.6750625,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H27_M2.wav,main bhaarata mein rahataa huuna,M42,M42_S2_H27,M2,5,2.2875625,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana jhuutha nahiin kaa sahaaraa nahiin liyaa,M42,M42_S2_H28,M2,13,6.5063125,कहा जाता है कि उन्होंने कभी जीवन झूठ नहीं का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M42,M42_S2_H29,M2,5,2.2688125,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S2_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M42,M42_S2_H30,M2,5,3.6195,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M42,M42_S3_H01,M2,7,2.79375,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H02_M2.wav,isakei badalei mein tuma kuchha maanaga loo,M42,M42_S3_H02,M2,7,2.7063125,इसके बदले में तुम कुछ मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M42,M42_S3_H03,M2,6,2.4125625,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H04_M2.wav,isei aisei hii jaarii rakhein,M42,M42_S3_H04,M2,5,2.4500625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M42,M42_S3_H05,M2,5,2.0438125,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M42,M42_S3_H06,M2,8,2.7813125,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M42,M42_S3_H07,M2,6,2.0250625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M42,M42_S3_H08,M2,6,2.8938125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M42,M42_S3_H09,M2,6,1.8750625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H10_M2.wav,meirii baatoon ki meirii baatoon ki oora dhyaana diijiyei,M42,M42_S3_H10,M2,9,6.1875625,मेरी बातों कि मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M42,M42_S3_H11,M2,7,2.8688125,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H12_M2.wav,doonoon badaa antara,M42,M42_S3_H12,M2,3,2.5188125,दोनों बड़ा अंतर
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M42,M42_S3_H13,M2,8,2.9375625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M42,M42_S3_H14,M2,7,2.5688125,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H15_M2.wav,samaya nahiin usasei aagei chalaa jaaei samayaa kei saatha hii nahiin kei saatha hii nahiin usasei aagei chalaa jaaei,M42,M42_S3_H15,M2,19,8.5375625,समय नहीं उससे आगे चला जाए समय के साथ ही नहीं के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H16_M2.wav,main krikeita koo kaaphii pasanda karataa huuna,M42,M42_S3_H16,M2,7,2.8938125,मैं क्रिकेट को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H17_M2.wav,shaayada samajha aa gayaa hoo,M42,M42_S3_H17,M2,5,2.1000625,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H18_M2.wav,joo shaayada aapanei aapanei deikhaa naa hoo,M42,M42_S3_H18,M2,7,2.9875625,जो शायद आपने आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M42,M42_S3_H19,M2,8,2.2438125,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H20_M2.wav,magara vaha bhii nahiin huaa,M42,M42_S3_H20,M2,5,1.6250625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H21_M2.wav,dara dara kaa artha hootaa hai bhaya,M42,M42_S3_H21,M2,7,2.5688125,दर दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H22_M2.wav,eika baara phira sei aabhaara,M42,M42_S3_H22,M2,5,1.7813125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai naa jaanei looga kitanei looga isei padhtei hai,M42,M42_S3_H23,M2,15,5.5313125,ना जाने कितने लोग इसे पढ़ते है ना जाने लोग कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H24_M2.wav,abhii main hii huuna,M42,M42_S3_H24,M2,4,1.8688125,अभी मैं ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H25_M2.wav,svaagata svaagata kei liyei dhanyavaada,M42,M42_S3_H25,M2,5,3.3625625,स्वागत स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M42,M42_S3_H26,M2,7,2.9188125,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H27_M2.wav,main bhaarata mein rahataa huuna,M42,M42_S3_H27,M2,5,2.2669375,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,M42,M42_S3_H28,M2,13,4.3456875,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M42,M42_S3_H29,M2,5,1.9813125,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M42\M42_S3_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M42,M42_S3_H30,M2,5,1.6901875,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M43,M43_S1_H01,M2,7,3.21875,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M43,M43_S1_H02,M2,8,2.6688125,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M43,M43_S1_H03,M2,6,2.7250625,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M43,M43_S1_H04,M2,5,1.9000625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M43,M43_S1_H05,M2,5,2.0250625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M43,M43_S1_H06,M2,8,2.4750625,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M43,M43_S1_H07,M2,6,2.0125625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H08_M2.wav,isa sahayooga heitu tuma bahuta dhanyavaada,M43,M43_S1_H08,M2,6,3.2438125,इस सहयोग हेतु तुम बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M43,M43_S1_H09,M2,6,3.2063125,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M43,M43_S1_H10,M2,6,2.4500625,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M43,M43_S1_H11,M2,7,2.6813125,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H12_M2.wav,doonoon mein badaa antara thaa,M43,M43_S1_H12,M2,5,1.7563125,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H13_M2.wav,aapa kei sabhii sahayooga kei liyei bahuta dhanyavaada,M43,M43_S1_H13,M2,8,2.8063125,आप के सभी सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M43,M43_S1_H14,M2,7,2.2438125,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M43,M43_S1_H15,M2,9,4.7938125,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,M43,M43_S1_H16,M2,8,3.2563125,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M43,M43_S1_H17,M2,5,1.8875625,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,M43,M43_S1_H18,M2,6,2.3688125,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M43,M43_S1_H19,M2,8,2.6813125,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M43,M43_S1_H20,M2,5,1.8250625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M43,M43_S1_H21,M2,6,2.0375625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H22_M2.wav,eika baara phira sei aabhaara,M43,M43_S1_H22,M2,5,1.9125625,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M43,M43_S1_H23,M2,7,2.6250625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H24_M2.wav,abhii main shaanta hii huuna,M43,M43_S1_H24,M2,5,2.2938125,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,M43,M43_S1_H25,M2,4,1.8375625,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M43,M43_S1_H26,M2,7,3.0750625,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M43,M43_S1_H27,M2,5,1.6938125,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,M43,M43_S1_H28,M2,13,5.4563125,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M43,M43_S1_H29,M2,5,2.3375625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M43\M43_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M43,M43_S1_H30,M2,5,1.8495625,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M44,M44_S1_H01,M2,7,3.31875,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M44,M44_S1_H02,M2,8,4.2625625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M44,M44_S1_H03,M2,6,2.3313125,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M44,M44_S1_H04,M2,5,2.2750625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M44,M44_S1_H05,M2,5,1.9125625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M44,M44_S1_H06,M2,8,2.9750625,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M44,M44_S1_H07,M2,6,1.9125625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M44,M44_S1_H08,M2,6,2.6563125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M44,M44_S1_H09,M2,6,2.3875625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M44,M44_S1_H10,M2,6,2.8750625,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M44,M44_S1_H11,M2,7,2.8125625,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H12_M2.wav,doonoon mein badaa antara thaa,M44,M44_S1_H12,M2,5,1.8438125,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M44,M44_S1_H13,M2,8,3.1375625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M44,M44_S1_H14,M2,7,2.1000625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M44,M44_S1_H15,M2,9,4.1563125,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,M44,M44_S1_H16,M2,8,2.5438125,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M44\M44_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M44,M44_S1_H17,M2,5,2.0375625,शायद समझ आ गया हो
